month,pokemon,usage,raw_count,real_usage,total_battles,usage_pct
2021-01,Slowking-Galar,0.1417199,294856.0,0.163430366002298,1804169,14.171990000000001
2021-01,Slurpuff,0.0001904,21695.0,0.0120249267114111,1804169,0.019039999999999998
2021-01,Snorlax,0.0106811,47460.0,0.0263057396507755,1804169,1.0681100000000001
2021-01,Spectrier,0.1218856,427803.0,0.2371191390606977,1804169,12.188559999999999
2021-01,Spiritomb,0.0001312,12281.0,0.0068070119816935,1804169,0.01312
2021-01,Stakataka,0.0010556,27335.0,0.0151510196661177,1804169,0.10556
2021-01,Starmie,0.0006393,18567.0,0.01029116451951,1804169,0.06393
2021-01,Steelix,0.0001781,11314.0,0.0062710311506294,1804169,0.01781
2021-01,Stoutland,0.0002608,6121.0,0.0033926976907373,1804169,0.02608
2021-01,Stunfisk,0.0002492,2136.0,0.001183924565825,1804169,0.024919999999999998
2021-01,Suicune,0.0167463,31623.0,0.0175277371465755,1804169,1.6746299999999998
2021-01,Swampert,0.0602863,333265.0,0.18471939158693,1804169,6.02863
2021-01,Sylveon,0.0012822,26758.0,0.0148312048372408,1804169,0.12822
2021-01,Talonflame,0.000312,16939.0,0.0093888100283288,1804169,0.0312
2021-01,Tangrowth,0.042638,71600.0,0.03968586091436,1804169,4.2638
2021-01,Tapu Bulu,0.0044683,40459.0,0.0224252827756158,1804169,0.44682999999999995
2021-01,Tapu Fini,0.0772663,351573.0,0.1948669997101158,1804169,7.726629999999999
2021-01,Tapu Koko,0.104674,399921.0,0.2216649327197175,1804169,10.4674
2021-01,Tapu Lele,0.063807,280435.0,0.1554372123675775,1804169,6.3807
2021-01,Tauros,0.0002739,8106.0,0.0044929272146899,1804169,0.027389999999999998
2021-01,Tentacruel,0.0011027,29122.0,0.0161415033735753,1804169,0.11027
2021-01,Terrakion,0.0029262,22913.0,0.0127000297643956,1804169,0.29262
2021-01,Thievul,0.0003226,4560.0,0.0025274794101882,1804169,0.03226
2021-01,Thundurus,0.0012917,10264.0,0.0056890457601255,1804169,0.12917
2021-01,Thundurus-Therian,0.012814,50873.0,0.0281974693058133,1804169,1.2814
2021-01,Togedemaru,0.0001447,7197.0,0.0039890941480537,1804169,0.01447
2021-01,Togekiss,0.007341,97506.0,0.054044826177592,1804169,0.7341
2021-01,Torkoal,0.007055,84800.0,0.0470022486806945,1804169,0.7055
2021-01,Tornadus,0.0006556,5103.0,0.0028284489978488,1804169,0.06556
2021-01,Tornadus-Therian,0.1135783,185709.0,0.1029332617953196,1804169,11.35783
2021-01,Toxapex,0.312537,468001.0,0.2593997568963883,1804169,31.253700000000002
2021-01,Toxicroak,0.0003762,14811.0,0.0082093196369076,1804169,0.03762
2021-01,Toxtricity,0.0023068,41903.0,0.0232256512555087,1804169,0.23068
2021-01,Trubbish,0.0002044,245.0,0.0001357965911175,1804169,0.02044
2021-01,Tsareena,0.000138,8861.0,0.0049114024240522,1804169,0.0138
2021-01,Turtonator,0.0007033,5416.0,0.003001936071399,1804169,0.07033
2021-01,Tyranitar,0.1074147,317757.0,0.1761237445050879,1804169,10.74147
2021-01,Tyrantrum,0.0011282,12011.0,0.0066573585955639,1804169,0.11282
2021-01,Umbreon,0.0040102,40998.0,0.0227240352760744,1804169,0.40102000000000004
2021-01,Urshifu,0.1149182,217028.0,0.1202925003145492,1804169,11.49182
2021-01,Urshifu-Rapid-Strike,0.0428195,281043.0,0.1557742096222693,1804169,4.28195
2021-01,Uxie,0.0027011,11786.0,0.0065326474404559,1804169,0.27011
2021-01,Vanilluxe,0.0034492,24166.0,0.0133945323303969,1804169,0.34492
2021-01,Vaporeon,0.0016495,18519.0,0.010264559473087,1804169,0.16494999999999999
2021-01,Venusaur,0.0055274,84956.0,0.0470887150815694,1804169,0.55274
2021-01,Victini,0.0252565,97029.0,0.0537804385287631,1804169,2.52565
2021-01,Vikavolt,0.000505,9478.0,0.0052533881249483,1804169,0.0505
2021-01,Volcanion,0.0104275,42776.0,0.0237095305373277,1804169,1.0427499999999998
2021-01,Volcarona,0.042197,282466.0,0.1565629383943522,1804169,4.2197
2021-01,Weavile,0.010675,131945.0,0.0731333927143188,1804169,1.0675000000000001
2021-01,Weezing-Galar,0.0033747,25125.0,0.0139260789870572,1804169,0.33747
2021-01,Whimsicott,0.000307,22014.0,0.0122017394157642,1804169,0.030699999999999998
2021-01,Xatu,0.0018911,10803.0,0.0059877982605842,1804169,0.18911
